Model,Attribution Method,Layer,Metric,Upscale Method,Value
VGG11,_GradCAMPlusPlus,features.20,recall,ERFUpsampling,0.08535408973693848
VGG11,_GradCAMPlusPlus,features.20,precision,SimpleUpsampling,0.08745501935482025
VGG11,_GradCAMPlusPlus,features.20,recall,SimpleUpsampling,0.10786458104848862
VGG11,_GradCAMPlusPlus,features.20,precision,ERFUpsampling,0.1262006312608719
VGG11,_GradCAMPlusPlus,features.20,recall,ERFUpsampling,0.01751682721078396
VGG11,_GradCAMPlusPlus,features.20,precision,SimpleUpsampling,0.5618568658828735
VGG11,_GradCAMPlusPlus,features.20,recall,SimpleUpsampling,0.21178559958934784
VGG11,_GradCAMPlusPlus,features.20,precision,ERFUpsampling,0.2894861698150635
VGG11,_GradCAMPlusPlus,features.20,recall,ERFUpsampling,0.012590807862579823
VGG11,_GradCAMPlusPlus,features.20,precision,SimpleUpsampling,0.32510676980018616
VGG11,_GradCAMPlusPlus,features.20,recall,SimpleUpsampling,0.3438555598258972
VGG11,_GradCAMPlusPlus,features.20,precision,ERFUpsampling,0.17680856585502625
VGG11,_GradCAMPlusPlus,features.20,recall,ERFUpsampling,0.056526001542806625
VGG11,_GradCAMPlusPlus,features.20,precision,SimpleUpsampling,0.09438320249319077
VGG11,_GradCAMPlusPlus,features.20,recall,SimpleUpsampling,0.3605149984359741
VGG11,_GradCAMPlusPlus,features.20,precision,ERFUpsampling,0.06269606202840805
VGG11,_GradCAMPlusPlus,features.20,recall,ERFUpsampling,0.03374270349740982
VGG11,_GradCAMPlusPlus,features.20,precision,SimpleUpsampling,0.4484163820743561
VGG11,_GradCAMPlusPlus,features.20,recall,SimpleUpsampling,0.42351996898651123
VGG11,_GradCAMPlusPlus,features.20,precision,ERFUpsampling,0.22466407716274261
VGG11,_GradCAMPlusPlus,features.20,recall,ERFUpsampling,0.033041466027498245
VGG11,_GradCAMPlusPlus,features.20,precision,SimpleUpsampling,0.17864571511745453
VGG11,_GradCAMPlusPlus,features.20,recall,SimpleUpsampling,0.6589511036872864
VGG11,_GradCAMPlusPlus,features.20,precision,ERFUpsampling,0.09377188980579376
VGG11,_GradCAMPlusPlus,features.20,recall,ERFUpsampling,0.06750163435935974
VGG11,_GradCAMPlusPlus,features.20,precision,SimpleUpsampling,0.6335021257400513
VGG11,_GradCAMPlusPlus,features.20,recall,SimpleUpsampling,0.21576403081417084
VGG11,_GradCAMPlusPlus,features.20,precision,ERFUpsampling,0.3330265283584595
VGG11,_GradCAMPlusPlus,features.20,recall,ERFUpsampling,0.01746334880590439
VGG11,_GradCAMPlusPlus,features.20,precision,SimpleUpsampling,0.09569931030273438
VGG11,_GradCAMPlusPlus,features.20,recall,SimpleUpsampling,0.10257875919342041
VGG11,_GradCAMPlusPlus,features.20,precision,ERFUpsampling,0.03805454075336456
VGG11,_GradCAMPlusPlus,features.20,recall,ERFUpsampling,0.006423854734748602
VGG11,_GradCAMPlusPlus,features.20,precision,SimpleUpsampling,0.03611369431018829
VGG11,_GradCAMPlusPlus,features.20,recall,SimpleUpsampling,0.13475920259952545
