Image Index,Model,Attribution Method,Layer,Metric,Upscale Method,Value
34,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.44106486973450176
34,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.04071749001741409
35,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.44608179187126523
35,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.003836518619209528
36,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.13499582746337763
36,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.005970863159745932
37,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.5220836089201427
37,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.002744720783084631
38,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.37849031786658993
38,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.0007360033923760056
39,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.3474854467765873
39,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.19315142929553986
40,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.16826598427042994
40,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.07816073298454285
41,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.4028216992450562
41,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.03981932997703552
42,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.332795719224958
42,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.05696302652359009
43,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.46301906900265766
43,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.006074477918446064
44,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.21674316007636413
44,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.22783593833446503
45,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.33640791175682894
45,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.00812782347202301
46,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.8073171265572364
46,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.002812085673213005
47,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.15631119643831204
47,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.28506720066070557
48,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.7900186782058121
48,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,6.557255983352661e-05
49,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.2403691654524253
49,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.0024352131877094507
50,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.16971437762855357
50,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.003774913726374507
51,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.28054696611264646
51,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.033804215490818024
52,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.331189178928646
52,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.25860685110092163
53,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.23978798747131708
53,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.14886058866977692
54,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.08395145230806908
54,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.22386731207370758
55,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.8865538617609815
55,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.005458511412143707
56,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.18237816729404044
56,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.0005323244258761406
57,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.8677338644745829
57,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.0024777203798294067
58,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.4850414444280501
58,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.00776241859421134
59,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.3199635811779787
59,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.0338679775595665
60,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.6484045034684439
60,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.1746910810470581
61,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.2574135697224925
61,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.2534540593624115
62,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.4016859515234365
62,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.0010568590369075537
63,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.467242502632343
63,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.016280703246593475
64,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.31289412942090916
64,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.004390512593090534
65,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.202201875491964
65,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.002364394022151828
66,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.578437002262838
66,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.30538737773895264
67,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.08214833313481468
67,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.0005774721503257751
68,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.39573415404069856
68,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.27462834119796753
69,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.30287826694027736
69,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.0424654483795166
70,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.7145965317148703
70,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.000802571710664779
71,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.09670498522851681
71,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.009412383660674095
72,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.2411256461422562
72,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.016954973340034485
73,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.2022689566979934
73,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.24217110872268677
74,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.8204956487437269
74,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.003222428262233734
75,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.4028640500658666
75,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.0034571029245853424
76,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.13386698508151515
76,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.24124214053153992
77,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.6413728382937485
77,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.0008740596822462976
78,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.3194053707208397
78,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.0018476638942956924
79,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.34074570883723265
79,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.22384443879127502
80,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.8965863573798201
80,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.01901131495833397
81,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.32268982294220705
81,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.005494098179042339
82,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.29515227681901524
82,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.059861794114112854
83,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.17318651614580216
83,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.10046073794364929
84,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.49217296180239145
84,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.0040054358541965485
85,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.2679536697522338
85,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.05129021406173706
86,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.3978591323487505
86,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.004077516496181488
87,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.33493689640530844
87,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.12039096653461456
88,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.2005357611002157
88,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.02185995876789093
89,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.3309483115538016
89,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.0016671150224283338
90,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.5506825770374308
90,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.1844383329153061
91,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.3028027913216848
91,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.23078054189682007
92,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.5361291543477564
92,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.14867669343948364
93,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.6356395559535744
93,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.002215944230556488
94,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.18246566585788573
94,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.005448231473565102
95,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.3054453191558816
95,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.24887193739414215
96,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.28533042093331407
96,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-4.383686587061675e-07
97,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.26863381087285226
97,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.06848748028278351
98,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.5171879422969721
98,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.012979910708963871
99,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.40226833758864244
99,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.0324079692363739
100,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.2037721149587014
100,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.09248071908950806
101,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.30070958175301965
101,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.00752171128988266
102,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.24392702280411088
102,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.2534855306148529
103,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.17501235488427042
103,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.002199232578277588
104,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.20198091189131806
104,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.004089735448360443
105,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.29636896169328686
105,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.008799470029771328
106,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.92762237696816
106,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.0006939003360457718
107,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.32956328289107717
107,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.023208841681480408
108,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.15029440083300222
108,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.009488471783697605
109,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.6845887318878721
109,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.018001334741711617
110,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.0725969081911812
110,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.12712106108665466
111,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.2717401559771088
111,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.0012554600834846497
112,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.359909617914624
112,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.004665430635213852
113,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.0922749337885711
113,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.0018170103430747986
114,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.12383172260911804
114,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.13155290484428406
115,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.4351812009166408
115,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.001497901976108551
116,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.6265057259525033
116,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.009113432839512825
117,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.3700024402126717
117,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-7.105894474079832e-05
118,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.09503724313222159
118,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.1744111329317093
119,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.19719649241797182
119,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.3716626763343811
120,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.17141752833666818
120,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.01171814650297165
121,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.2838262109475556
121,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.002710266038775444
122,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.3767239388965145
122,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.008965185843408108
123,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.1613636789359315
123,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,0.10034038126468658
124,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.6419773120474909
124,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.05548817664384842
125,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.5444327629627619
125,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.00018381353584118187
126,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.31493415610877984
126,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.014751040376722813
127,VGG11,_GradCAMPlusPlus,features.12,roc_auc,ERFUpsamplingFast,0.6972419157663303
127,VGG11,_GradCAMPlusPlus,features.12,road_combined,ERFUpsamplingFast,-0.16407424211502075
0,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.5231499730648026
0,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.012556597590446472
1,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.826622204756386
1,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.0006621507927775383
2,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.7401695949439665
2,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.11227262020111084
3,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.3202963052747906
3,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,0.07616028934717178
4,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.8283831314470573
4,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.0008127517066895962
5,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.15382646630311705
5,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.005311548709869385
6,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.3068228978358628
6,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,0.0030742930248379707
7,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.6991999453741283
7,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.04232005774974823
8,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.883966486888388
8,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,0.0009749680757522583
9,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.25364576209332923
9,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-1.1328349955874728e-06
10,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.23885529430795902
10,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.012244701385498047
11,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.8332909800735797
11,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.017631933093070984
12,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.7670133316868311
12,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.004466228187084198
13,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.49204174432784414
13,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.004006718751043081
14,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.5720260152611217
14,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,0.02740776538848877
15,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.4044682075305032
15,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.006947260815650225
16,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.40682123534720593
16,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.004822080489248037
17,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.5623412972554371
17,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.0019933395087718964
18,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.49277117761333533
18,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.14627933502197266
19,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.9685149501437869
19,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-3.0858564059599303e-06
20,VGG11,_GradCAMPlusPlus,features.12,roc_auc,SimpleUpsampling,0.2694476873409841
20,VGG11,_GradCAMPlusPlus,features.12,road_combined,SimpleUpsampling,-0.00815975945442915
